---------------------------------------
Begin Slurm Prolog: Nov-19-2024 00:07:52
Job ID:    953056
User ID:   zyahn3
Account:   scs
Job name:  finetuningNxcode
Partition: coc-gpu
---------------------------------------
/home/hice1/zyahn3/.conda/envs/BugScanner
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
 74%|███████▍  | 2065/2780 [2:53:00<1:04:55,  5.45s/it]
 74%|███████▍  | 2066/2780 [2:53:03<58:20,  4.90s/it]  
 74%|███████▍  | 2067/2780 [2:53:06<51:28,  4.33s/it]
 74%|███████▍  | 2068/2780 [2:53:10<50:26,  4.25s/it]
 74%|███████▍  | 2069/2780 [2:53:15<52:08,  4.40s/it]
 74%|███████▍  | 2070/2780 [2:53:18<45:46,  3.87s/it]
                                                     

 74%|███████▍  | 2070/2780 [2:53:18<45:46,  3.87s/it]
 74%|███████▍  | 2071/2780 [2:53:24<54:07,  4.58s/it]
 75%|███████▍  | 2072/2780 [2:53:30<59:56,  5.08s/it]
 75%|███████▍  | 2073/2780 [2:53:36<1:03:57,  5.43s/it]
 75%|███████▍  | 2074/2780 [2:53:42<1:05:04,  5.53s/it]
 75%|███████▍  | 2075/2780 [2:53:46<57:15,  4.87s/it]  
 75%|███████▍  | 2076/2780 [2:53:50<54:11,  4.62s/it]
 75%|███████▍  | 2077/2780 [2:53:54<54:30,  4.65s/it]
 75%|███████▍  | 2078/2780 [2:54:00<56:10,  4.80s/it]
 75%|███████▍  | 2079/2780 [2:54:05<57:33,  4.93s/it]
 75%|███████▍  | 2080/2780 [2:54:10<58:15,  4.99s/it]
                                                     

 75%|███████▍  | 2080/2780 [2:54:10<58:15,  4.99s/it]
 75%|███████▍  | 2081/2780 [2:54:16<1:02:33,  5.37s/it]
 75%|███████▍  | 2082/2780 [2:54:22<1:05:30,  5.63s/it]
 75%|███████▍  | 2083/2780 [2:54:26<59:27,  5.12s/it]  
 75%|███████▍  | 2084/2780 [2:54:31<57:06,  4.92s/it]
 75%|███████▌  | 2085/2780 [2:54:36<57:49,  4.99s/it]
 75%|███████▌  | 2086/2780 [2:54:39<50:01,  4.32s/it]
 75%|███████▌  | 2087/2780 [2:54:43<49:44,  4.31s/it]
 75%|███████▌  | 2088/2780 [2:54:49<56:21,  4.89s/it]
 75%|███████▌  | 2089/2780 [2:54:54<57:02,  4.95s/it]
 75%|███████▌  | 2090/2780 [2:55:00<1:00:36,  5.27s/it]
                                                       

 75%|███████▌  | 2090/2780 [2:55:00<1:00:36,  5.27s/it]
 75%|███████▌  | 2091/2780 [2:55:07<1:03:51,  5.56s/it]
 75%|███████▌  | 2092/2780 [2:55:12<1:04:51,  5.66s/it]
 75%|███████▌  | 2093/2780 [2:55:16<59:12,  5.17s/it]  
 75%|███████▌  | 2094/2780 [2:55:21<57:30,  5.03s/it]
 75%|███████▌  | 2095/2780 [2:55:27<1:01:34,  5.39s/it]
 75%|███████▌  | 2096/2780 [2:55:34<1:04:23,  5.65s/it]
 75%|███████▌  | 2097/2780 [2:55:39<1:01:54,  5.44s/it]
 75%|███████▌  | 2098/2780 [2:55:44<1:02:01,  5.46s/it]
 76%|███████▌  | 2099/2780 [2:55:50<1:04:37,  5.69s/it]
 76%|███████▌  | 2100/2780 [2:55:57<1:06:23,  5.86s/it]
                                                       

 76%|███████▌  | 2100/2780 [2:55:57<1:06:23,  5.86s/it]
 76%|███████▌  | 2101/2780 [2:56:01<1:01:04,  5.40s/it]
 76%|███████▌  | 2102/2780 [2:56:05<57:05,  5.05s/it]  
 76%|███████▌  | 2103/2780 [2:56:11<1:00:07,  5.33s/it]
 76%|███████▌  | 2104/2780 [2:56:16<59:26,  5.28s/it]  
 76%|███████▌  | 2105/2780 [2:56:20<55:22,  4.92s/it]
 76%|███████▌  | 2106/2780 [2:56:24<49:34,  4.41s/it]
 76%|███████▌  | 2107/2780 [2:56:29<53:49,  4.80s/it]
 76%|███████▌  | 2108/2780 [2:56:33<50:58,  4.55s/it]
 76%|███████▌  | 2109/2780 [2:56:40<56:33,  5.06s/it]
 76%|███████▌  | 2110/2780 [2:56:44<53:24,  4.78s/it]
                                                     

 76%|███████▌  | 2110/2780 [2:56:44<53:24,  4.78s/it]
 76%|███████▌  | 2111/2780 [2:56:46<46:38,  4.18s/it]
 76%|███████▌  | 2112/2780 [2:56:52<51:21,  4.61s/it]
 76%|███████▌  | 2113/2780 [2:56:54<42:58,  3.87s/it]
 76%|███████▌  | 2114/2780 [2:56:59<45:39,  4.11s/it]
 76%|███████▌  | 2115/2780 [2:57:04<49:16,  4.45s/it]
 76%|███████▌  | 2116/2780 [2:57:11<55:47,  5.04s/it]
 76%|███████▌  | 2117/2780 [2:57:17<59:41,  5.40s/it]
 76%|███████▌  | 2118/2780 [2:57:23<1:02:23,  5.65s/it]
 76%|███████▌  | 2119/2780 [2:57:27<57:33,  5.23s/it]  
 76%|███████▋  | 2120/2780 [2:57:32<57:13,  5.20s/it]
                                                     

 76%|███████▋  | 2120/2780 [2:57:32<57:13,  5.20s/it]
 76%|███████▋  | 2121/2780 [2:57:37<56:02,  5.10s/it]
 76%|███████▋  | 2122/2780 [2:57:43<59:42,  5.44s/it]
 76%|███████▋  | 2123/2780 [2:57:50<1:02:14,  5.68s/it]
 76%|███████▋  | 2124/2780 [2:57:55<1:00:27,  5.53s/it]
 76%|███████▋  | 2125/2780 [2:58:01<1:02:41,  5.74s/it]
 76%|███████▋  | 2126/2780 [2:58:06<58:53,  5.40s/it]  
 77%|███████▋  | 2127/2780 [2:58:11<57:57,  5.33s/it]
 77%|███████▋  | 2128/2780 [2:58:17<1:00:50,  5.60s/it]
 77%|███████▋  | 2129/2780 [2:58:20<50:51,  4.69s/it]  
 77%|███████▋  | 2130/2780 [2:58:26<55:49,  5.15s/it]
                                                     

 77%|███████▋  | 2130/2780 [2:58:26<55:49,  5.15s/it]
 77%|███████▋  | 2131/2780 [2:58:31<54:59,  5.08s/it]
 77%|███████▋  | 2132/2780 [2:58:37<58:39,  5.43s/it]
 77%|███████▋  | 2133/2780 [2:58:40<49:19,  4.57s/it]
 77%|███████▋  | 2134/2780 [2:58:45<51:06,  4.75s/it]
 77%|███████▋  | 2135/2780 [2:58:51<55:51,  5.20s/it]
 77%|███████▋  | 2136/2780 [2:58:53<45:46,  4.27s/it]
 77%|███████▋  | 2137/2780 [2:58:58<48:49,  4.56s/it]
 77%|███████▋  | 2138/2780 [2:59:04<50:39,  4.74s/it]
 77%|███████▋  | 2139/2780 [2:59:08<49:29,  4.63s/it]
 77%|███████▋  | 2140/2780 [2:59:13<49:47,  4.67s/it]
                                                     

 77%|███████▋  | 2140/2780 [2:59:13<49:47,  4.67s/it]
 77%|███████▋  | 2141/2780 [2:59:19<54:45,  5.14s/it]
 77%|███████▋  | 2142/2780 [2:59:25<56:55,  5.35s/it]
 77%|███████▋  | 2143/2780 [2:59:31<58:10,  5.48s/it]
 77%|███████▋  | 2144/2780 [2:59:35<53:59,  5.09s/it]
 77%|███████▋  | 2145/2780 [2:59:41<57:32,  5.44s/it]
 77%|███████▋  | 2146/2780 [2:59:45<52:44,  4.99s/it]
 77%|███████▋  | 2147/2780 [2:59:50<52:01,  4.93s/it]
 77%|███████▋  | 2148/2780 [2:59:53<45:28,  4.32s/it]
 77%|███████▋  | 2149/2780 [2:59:59<51:28,  4.89s/it]
 77%|███████▋  | 2150/2780 [3:00:03<47:59,  4.57s/it]
                                                     

 77%|███████▋  | 2150/2780 [3:00:03<47:59,  4.57s/it]
 77%|███████▋  | 2151/2780 [3:00:05<41:30,  3.96s/it]
 77%|███████▋  | 2152/2780 [3:00:11<48:36,  4.64s/it]
 77%|███████▋  | 2153/2780 [3:00:18<53:33,  5.12s/it]
 77%|███████▋  | 2154/2780 [3:00:23<53:33,  5.13s/it]
 78%|███████▊  | 2155/2780 [3:00:27<51:04,  4.90s/it]
 78%|███████▊  | 2156/2780 [3:00:32<51:05,  4.91s/it]
 78%|███████▊  | 2157/2780 [3:00:35<43:49,  4.22s/it]
 78%|███████▊  | 2158/2780 [3:00:39<44:47,  4.32s/it]
 78%|███████▊  | 2159/2780 [3:00:44<45:41,  4.42s/it]
 78%|███████▊  | 2160/2780 [3:00:50<51:17,  4.96s/it]
                                                     

 78%|███████▊  | 2160/2780 [3:00:50<51:17,  4.96s/it]
 78%|███████▊  | 2161/2780 [3:00:55<51:48,  5.02s/it]
 78%|███████▊  | 2162/2780 [3:01:01<53:47,  5.22s/it]
 78%|███████▊  | 2163/2780 [3:01:05<50:43,  4.93s/it]
 78%|███████▊  | 2164/2780 [3:01:12<54:41,  5.33s/it]
 78%|███████▊  | 2165/2780 [3:01:15<47:42,  4.65s/it]
 78%|███████▊  | 2166/2780 [3:01:21<52:31,  5.13s/it]
 78%|███████▊  | 2167/2780 [3:01:25<49:46,  4.87s/it]
 78%|███████▊  | 2168/2780 [3:01:28<43:30,  4.27s/it]
 78%|███████▊  | 2169/2780 [3:01:32<42:33,  4.18s/it]
 78%|███████▊  | 2170/2780 [3:01:38<47:41,  4.69s/it]
                                                     

 78%|███████▊  | 2170/2780 [3:01:38<47:41,  4.69s/it]
 78%|███████▊  | 2171/2780 [3:01:43<47:49,  4.71s/it]
 78%|███████▊  | 2172/2780 [3:01:48<48:27,  4.78s/it]
 78%|███████▊  | 2173/2780 [3:01:54<52:48,  5.22s/it]
 78%|███████▊  | 2174/2780 [3:01:58<48:36,  4.81s/it]
 78%|███████▊  | 2175/2780 [3:02:04<52:17,  5.19s/it]
 78%|███████▊  | 2176/2780 [3:02:08<50:28,  5.01s/it]
 78%|███████▊  | 2177/2780 [3:02:13<49:40,  4.94s/it]
 78%|███████▊  | 2178/2780 [3:02:17<45:33,  4.54s/it]
 78%|███████▊  | 2179/2780 [3:02:23<50:35,  5.05s/it]
 78%|███████▊  | 2180/2780 [3:02:29<54:06,  5.41s/it]
                                                     

 78%|███████▊  | 2180/2780 [3:02:29<54:06,  5.41s/it]
 78%|███████▊  | 2181/2780 [3:02:34<52:02,  5.21s/it]
 78%|███████▊  | 2182/2780 [3:02:40<55:17,  5.55s/it]
 79%|███████▊  | 2183/2780 [3:02:47<57:17,  5.76s/it]
 79%|███████▊  | 2184/2780 [3:02:50<50:28,  5.08s/it]
 79%|███████▊  | 2185/2780 [3:02:54<47:06,  4.75s/it]
 79%|███████▊  | 2186/2780 [3:03:01<52:34,  5.31s/it]
 79%|███████▊  | 2187/2780 [3:03:07<54:36,  5.52s/it]
 79%|███████▊  | 2188/2780 [3:03:12<53:27,  5.42s/it]
 79%|███████▊  | 2189/2780 [3:03:17<51:26,  5.22s/it]
 79%|███████▉  | 2190/2780 [3:03:21<47:37,  4.84s/it]
                                                     

 79%|███████▉  | 2190/2780 [3:03:21<47:37,  4.84s/it]
 79%|███████▉  | 2191/2780 [3:03:27<51:40,  5.26s/it]
 79%|███████▉  | 2192/2780 [3:03:32<52:47,  5.39s/it]
 79%|███████▉  | 2193/2780 [3:03:38<53:48,  5.50s/it]
 79%|███████▉  | 2194/2780 [3:03:42<47:27,  4.86s/it]
 79%|███████▉  | 2195/2780 [3:03:46<45:03,  4.62s/it]
 79%|███████▉  | 2196/2780 [3:03:49<42:29,  4.37s/it]
 79%|███████▉  | 2197/2780 [3:03:54<43:06,  4.44s/it]
 79%|███████▉  | 2198/2780 [3:03:59<43:09,  4.45s/it]
 79%|███████▉  | 2199/2780 [3:04:05<48:17,  4.99s/it]
 79%|███████▉  | 2200/2780 [3:04:10<49:08,  5.08s/it]
                                                     

 79%|███████▉  | 2200/2780 [3:04:10<49:08,  5.08s/it]
 79%|███████▉  | 2201/2780 [3:04:14<44:49,  4.65s/it]
 79%|███████▉  | 2202/2780 [3:04:19<47:51,  4.97s/it]
 79%|███████▉  | 2203/2780 [3:04:23<44:37,  4.64s/it]
 79%|███████▉  | 2204/2780 [3:04:30<49:09,  5.12s/it]
 79%|███████▉  | 2205/2780 [3:04:34<48:00,  5.01s/it]
 79%|███████▉  | 2206/2780 [3:04:38<44:57,  4.70s/it]
 79%|███████▉  | 2207/2780 [3:04:44<49:18,  5.16s/it]
 79%|███████▉  | 2208/2780 [3:04:51<52:18,  5.49s/it]
 79%|███████▉  | 2209/2780 [3:04:56<50:41,  5.33s/it]
 79%|███████▉  | 2210/2780 [3:05:01<50:06,  5.27s/it]
                                                     

 79%|███████▉  | 2210/2780 [3:05:01<50:06,  5.27s/it]
 80%|███████▉  | 2211/2780 [3:05:07<51:54,  5.47s/it]
 80%|███████▉  | 2212/2780 [3:05:13<53:59,  5.70s/it]
 80%|███████▉  | 2213/2780 [3:05:17<48:58,  5.18s/it]
 80%|███████▉  | 2214/2780 [3:05:21<45:26,  4.82s/it]
 80%|███████▉  | 2215/2780 [3:05:26<46:18,  4.92s/it]
 80%|███████▉  | 2216/2780 [3:05:31<47:13,  5.02s/it]
 80%|███████▉  | 2217/2780 [3:05:37<49:54,  5.32s/it]
 80%|███████▉  | 2218/2780 [3:05:44<52:25,  5.60s/it]
 80%|███████▉  | 2219/2780 [3:05:48<49:45,  5.32s/it]
 80%|███████▉  | 2220/2780 [3:05:53<47:49,  5.12s/it]
                                                     

 80%|███████▉  | 2220/2780 [3:05:53<47:49,  5.12s/it]
 80%|███████▉  | 2221/2780 [3:05:57<44:32,  4.78s/it]
 80%|███████▉  | 2222/2780 [3:06:01<42:12,  4.54s/it]
 80%|███████▉  | 2223/2780 [3:06:06<43:40,  4.70s/it]
 80%|████████  | 2224/2780 [3:06:10<41:11,  4.45s/it]
 80%|████████  | 2225/2780 [3:06:16<46:06,  4.99s/it]
 80%|████████  | 2226/2780 [3:06:21<46:30,  5.04s/it]
 80%|████████  | 2227/2780 [3:06:26<46:02,  5.00s/it]
 80%|████████  | 2228/2780 [3:06:32<49:23,  5.37s/it]
 80%|████████  | 2229/2780 [3:06:38<48:42,  5.30s/it]
 80%|████████  | 2230/2780 [3:06:40<40:50,  4.46s/it]
                                                     

 80%|████████  | 2230/2780 [3:06:40<40:50,  4.46s/it]
 80%|████████  | 2231/2780 [3:06:42<34:54,  3.81s/it]
 80%|████████  | 2232/2780 [3:06:46<33:04,  3.62s/it]
 80%|████████  | 2233/2780 [3:06:52<40:11,  4.41s/it]
 80%|████████  | 2234/2780 [3:06:58<45:09,  4.96s/it]
 80%|████████  | 2235/2780 [3:07:03<44:07,  4.86s/it]
 80%|████████  | 2236/2780 [3:07:07<41:49,  4.61s/it]
 80%|████████  | 2237/2780 [3:07:12<43:51,  4.85s/it]
 81%|████████  | 2238/2780 [3:07:16<41:25,  4.59s/it]
 81%|████████  | 2239/2780 [3:07:22<44:54,  4.98s/it]
 81%|████████  | 2240/2780 [3:07:27<44:29,  4.94s/it]
                                                     

 81%|████████  | 2240/2780 [3:07:27<44:29,  4.94s/it]
 81%|████████  | 2241/2780 [3:07:31<42:23,  4.72s/it]
 81%|████████  | 2242/2780 [3:07:35<40:49,  4.55s/it]
 81%|████████  | 2243/2780 [3:07:40<42:31,  4.75s/it]
 81%|████████  | 2244/2780 [3:07:46<43:30,  4.87s/it]
 81%|████████  | 2245/2780 [3:07:49<39:00,  4.37s/it]
 81%|████████  | 2246/2780 [3:07:55<43:55,  4.93s/it]
 81%|████████  | 2247/2780 [3:07:58<38:12,  4.30s/it]
 81%|████████  | 2248/2780 [3:08:00<31:53,  3.60s/it]
 81%|████████  | 2249/2780 [3:08:06<38:35,  4.36s/it]
 81%|████████  | 2250/2780 [3:08:12<43:30,  4.93s/it]
                                                     

 81%|████████  | 2250/2780 [3:08:12<43:30,  4.93s/it]
 81%|████████  | 2251/2780 [3:08:17<44:01,  4.99s/it]
 81%|████████  | 2252/2780 [3:08:23<44:37,  5.07s/it]
 81%|████████  | 2253/2780 [3:08:26<40:05,  4.56s/it]
 81%|████████  | 2254/2780 [3:08:31<40:08,  4.58s/it]
 81%|████████  | 2255/2780 [3:08:37<44:37,  5.10s/it]
 81%|████████  | 2256/2780 [3:08:42<44:40,  5.12s/it]
 81%|████████  | 2257/2780 [3:08:45<38:28,  4.41s/it]
 81%|████████  | 2258/2780 [3:08:51<43:09,  4.96s/it]
 81%|████████▏ | 2259/2780 [3:08:56<42:31,  4.90s/it]
 81%|████████▏ | 2260/2780 [3:09:01<42:03,  4.85s/it]
                                                     

 81%|████████▏ | 2260/2780 [3:09:01<42:03,  4.85s/it]
 81%|████████▏ | 2261/2780 [3:09:07<45:53,  5.30s/it]
 81%|████████▏ | 2262/2780 [3:09:11<41:48,  4.84s/it]
 81%|████████▏ | 2263/2780 [3:09:15<40:43,  4.73s/it]
 81%|████████▏ | 2264/2780 [3:09:21<44:32,  5.18s/it]
 81%|████████▏ | 2265/2780 [3:09:26<44:21,  5.17s/it]
 82%|████████▏ | 2266/2780 [3:09:33<47:01,  5.49s/it]
 82%|████████▏ | 2267/2780 [3:09:38<46:03,  5.39s/it]
 82%|████████▏ | 2268/2780 [3:09:44<47:37,  5.58s/it]
 82%|████████▏ | 2269/2780 [3:09:50<49:12,  5.78s/it]
 82%|████████▏ | 2270/2780 [3:09:54<44:13,  5.20s/it]
                                                     

 82%|████████▏ | 2270/2780 [3:09:54<44:13,  5.20s/it]
 82%|████████▏ | 2271/2780 [3:10:00<46:47,  5.52s/it]
 82%|████████▏ | 2272/2780 [3:10:05<45:11,  5.34s/it]
 82%|████████▏ | 2273/2780 [3:10:09<41:24,  4.90s/it]
 82%|████████▏ | 2274/2780 [3:10:14<41:02,  4.87s/it]
 82%|████████▏ | 2275/2780 [3:10:20<44:26,  5.28s/it]
 82%|████████▏ | 2276/2780 [3:10:26<46:46,  5.57s/it]
 82%|████████▏ | 2277/2780 [3:10:31<45:37,  5.44s/it]
 82%|████████▏ | 2278/2780 [3:10:36<42:31,  5.08s/it]
 82%|████████▏ | 2279/2780 [3:10:42<45:19,  5.43s/it]
 82%|████████▏ | 2280/2780 [3:10:44<37:04,  4.45s/it]
                                                     

 82%|████████▏ | 2280/2780 [3:10:44<37:04,  4.45s/it]
 82%|████████▏ | 2281/2780 [3:10:50<40:35,  4.88s/it]
 82%|████████▏ | 2282/2780 [3:10:52<34:34,  4.17s/it]
 82%|████████▏ | 2283/2780 [3:10:59<39:39,  4.79s/it]
 82%|████████▏ | 2284/2780 [3:11:04<40:28,  4.90s/it]
 82%|████████▏ | 2285/2780 [3:11:09<40:00,  4.85s/it]
 82%|████████▏ | 2286/2780 [3:11:15<43:21,  5.27s/it]
 82%|████████▏ | 2287/2780 [3:11:21<45:40,  5.56s/it]
 82%|████████▏ | 2288/2780 [3:11:25<42:31,  5.19s/it]
 82%|████████▏ | 2289/2780 [3:11:32<45:01,  5.50s/it]
 82%|████████▏ | 2290/2780 [3:11:36<41:11,  5.04s/it]
                                                     

 82%|████████▏ | 2290/2780 [3:11:36<41:11,  5.04s/it]
 82%|████████▏ | 2291/2780 [3:11:40<40:24,  4.96s/it]
 82%|████████▏ | 2292/2780 [3:11:47<43:26,  5.34s/it]
 82%|████████▏ | 2293/2780 [3:11:49<36:48,  4.54s/it]
 83%|████████▎ | 2294/2780 [3:11:56<40:53,  5.05s/it]
 83%|████████▎ | 2295/2780 [3:12:02<43:41,  5.40s/it]
 83%|████████▎ | 2296/2780 [3:12:08<45:08,  5.60s/it]
 83%|████████▎ | 2297/2780 [3:12:12<42:49,  5.32s/it]
 83%|████████▎ | 2298/2780 [3:12:16<37:49,  4.71s/it]
 83%|████████▎ | 2299/2780 [3:12:21<39:34,  4.94s/it]
 83%|████████▎ | 2300/2780 [3:12:26<38:42,  4.84s/it]
                                                     

 83%|████████▎ | 2300/2780 [3:12:26<38:42,  4.84s/it]
 83%|████████▎ | 2301/2780 [3:12:31<40:19,  5.05s/it]
 83%|████████▎ | 2302/2780 [3:12:37<41:53,  5.26s/it]
 83%|████████▎ | 2303/2780 [3:12:43<44:08,  5.55s/it]
 83%|████████▎ | 2304/2780 [3:12:48<42:34,  5.37s/it]
 83%|████████▎ | 2305/2780 [3:12:52<39:28,  4.99s/it]
 83%|████████▎ | 2306/2780 [3:12:58<39:46,  5.03s/it]
 83%|████████▎ | 2307/2780 [3:13:02<38:47,  4.92s/it]
 83%|████████▎ | 2308/2780 [3:13:06<36:37,  4.66s/it]
 83%|████████▎ | 2309/2780 [3:13:13<41:20,  5.27s/it]
 83%|████████▎ | 2310/2780 [3:13:16<36:54,  4.71s/it]
                                                     

 83%|████████▎ | 2310/2780 [3:13:16<36:54,  4.71s/it]
 83%|████████▎ | 2311/2780 [3:13:20<34:22,  4.40s/it]
 83%|████████▎ | 2312/2780 [3:13:25<36:21,  4.66s/it]
 83%|████████▎ | 2313/2780 [3:13:30<37:25,  4.81s/it]
 83%|████████▎ | 2314/2780 [3:13:35<37:52,  4.88s/it]
 83%|████████▎ | 2315/2780 [3:13:41<40:26,  5.22s/it]
 83%|████████▎ | 2316/2780 [3:13:44<34:04,  4.41s/it]
 83%|████████▎ | 2317/2780 [3:13:49<35:43,  4.63s/it]
 83%|████████▎ | 2318/2780 [3:13:55<38:54,  5.05s/it]
 83%|████████▎ | 2319/2780 [3:14:00<38:57,  5.07s/it]
 83%|████████▎ | 2320/2780 [3:14:06<41:02,  5.35s/it]
                                                     

 83%|████████▎ | 2320/2780 [3:14:06<41:02,  5.35s/it]
 83%|████████▎ | 2321/2780 [3:14:11<40:28,  5.29s/it]
 84%|████████▎ | 2322/2780 [3:14:14<34:51,  4.57s/it]
 84%|████████▎ | 2323/2780 [3:14:21<38:36,  5.07s/it]
 84%|████████▎ | 2324/2780 [3:14:26<38:42,  5.09s/it]
 84%|████████▎ | 2325/2780 [3:14:31<38:45,  5.11s/it]
 84%|████████▎ | 2326/2780 [3:14:36<39:27,  5.21s/it]
 84%|████████▎ | 2327/2780 [3:14:41<39:05,  5.18s/it]
 84%|████████▎ | 2328/2780 [3:14:45<36:17,  4.82s/it]
 84%|████████▍ | 2329/2780 [3:14:51<37:20,  4.97s/it]
 84%|████████▍ | 2330/2780 [3:14:55<36:38,  4.89s/it]
                                                     

 84%|████████▍ | 2330/2780 [3:14:55<36:38,  4.89s/it]
 84%|████████▍ | 2331/2780 [3:15:01<37:04,  4.95s/it]
 84%|████████▍ | 2332/2780 [3:15:05<35:45,  4.79s/it]
 84%|████████▍ | 2333/2780 [3:15:09<34:03,  4.57s/it]
 84%|████████▍ | 2334/2780 [3:15:14<35:16,  4.75s/it]
 84%|████████▍ | 2335/2780 [3:15:18<32:05,  4.33s/it]
 84%|████████▍ | 2336/2780 [3:15:24<36:17,  4.90s/it]
 84%|████████▍ | 2337/2780 [3:15:30<39:02,  5.29s/it]
 84%|████████▍ | 2338/2780 [3:15:36<41:03,  5.57s/it]
 84%|████████▍ | 2339/2780 [3:15:40<37:26,  5.09s/it]
 84%|████████▍ | 2340/2780 [3:15:45<37:29,  5.11s/it]
                                                     

 84%|████████▍ | 2340/2780 [3:15:45<37:29,  5.11s/it]
 84%|████████▍ | 2341/2780 [3:15:51<39:27,  5.39s/it]
 84%|████████▍ | 2342/2780 [3:15:56<36:43,  5.03s/it]
 84%|████████▍ | 2343/2780 [3:16:00<35:12,  4.83s/it]
 84%|████████▍ | 2344/2780 [3:16:06<38:11,  5.26s/it]
 84%|████████▍ | 2345/2780 [3:16:11<37:52,  5.23s/it]
 84%|████████▍ | 2346/2780 [3:16:16<36:47,  5.09s/it]
 84%|████████▍ | 2347/2780 [3:16:21<36:50,  5.11s/it]
 84%|████████▍ | 2348/2780 [3:16:26<36:51,  5.12s/it]
 84%|████████▍ | 2349/2780 [3:16:33<39:11,  5.46s/it]
 85%|████████▍ | 2350/2780 [3:16:39<41:49,  5.84s/it]
                                                     

 85%|████████▍ | 2350/2780 [3:16:39<41:49,  5.84s/it]
 85%|████████▍ | 2351/2780 [3:16:44<39:52,  5.58s/it]
 85%|████████▍ | 2352/2780 [3:16:49<38:52,  5.45s/it]
 85%|████████▍ | 2353/2780 [3:16:54<35:49,  5.03s/it]
 85%|████████▍ | 2354/2780 [3:17:00<38:18,  5.39s/it]
 85%|████████▍ | 2355/2780 [3:17:05<37:41,  5.32s/it]
 85%|████████▍ | 2356/2780 [3:17:10<37:14,  5.27s/it]
 85%|████████▍ | 2357/2780 [3:17:16<39:12,  5.56s/it]
 85%|████████▍ | 2358/2780 [3:17:23<40:32,  5.76s/it]
 85%|████████▍ | 2359/2780 [3:17:28<39:09,  5.58s/it]
 85%|████████▍ | 2360/2780 [3:17:32<37:19,  5.33s/it]
                                                     

 85%|████████▍ | 2360/2780 [3:17:32<37:19,  5.33s/it]
 85%|████████▍ | 2361/2780 [3:17:36<33:36,  4.81s/it]
 85%|████████▍ | 2362/2780 [3:17:41<34:14,  4.92s/it]
 85%|████████▌ | 2363/2780 [3:17:47<36:55,  5.31s/it]
 85%|████████▌ | 2364/2780 [3:17:53<36:29,  5.26s/it]
 85%|████████▌ | 2365/2780 [3:17:59<38:26,  5.56s/it]
 85%|████████▌ | 2366/2780 [3:18:02<33:23,  4.84s/it]
 85%|████████▌ | 2367/2780 [3:18:09<37:12,  5.41s/it]
 85%|████████▌ | 2368/2780 [3:18:15<38:50,  5.66s/it]
 85%|████████▌ | 2369/2780 [3:18:19<35:15,  5.15s/it]
 85%|████████▌ | 2370/2780 [3:18:23<31:59,  4.68s/it]
                                                     

 85%|████████▌ | 2370/2780 [3:18:23<31:59,  4.68s/it]
 85%|████████▌ | 2371/2780 [3:18:29<34:43,  5.09s/it]
 85%|████████▌ | 2372/2780 [3:18:34<34:51,  5.13s/it]
 85%|████████▌ | 2373/2780 [3:18:40<37:02,  5.46s/it]
 85%|████████▌ | 2374/2780 [3:18:43<30:53,  4.56s/it]
 85%|████████▌ | 2375/2780 [3:18:49<34:12,  5.07s/it]
 85%|████████▌ | 2376/2780 [3:18:54<34:17,  5.09s/it]
 86%|████████▌ | 2377/2780 [3:19:00<36:30,  5.44s/it]
 86%|████████▌ | 2378/2780 [3:19:04<33:23,  4.98s/it]
 86%|████████▌ | 2379/2780 [3:19:10<35:49,  5.36s/it]
 86%|████████▌ | 2380/2780 [3:19:15<35:12,  5.28s/it]
                                                     

 86%|████████▌ | 2380/2780 [3:19:15<35:12,  5.28s/it]
 86%|████████▌ | 2381/2780 [3:19:19<32:39,  4.91s/it]
 86%|████████▌ | 2382/2780 [3:19:26<35:14,  5.31s/it]
 86%|████████▌ | 2383/2780 [3:19:30<33:04,  5.00s/it]
 86%|████████▌ | 2384/2780 [3:19:34<31:25,  4.76s/it]
 86%|████████▌ | 2385/2780 [3:19:40<33:08,  5.03s/it]
 86%|████████▌ | 2386/2780 [3:19:46<35:26,  5.40s/it]
 86%|████████▌ | 2387/2780 [3:19:51<33:44,  5.15s/it]
 86%|████████▌ | 2388/2780 [3:19:57<35:48,  5.48s/it]
 86%|████████▌ | 2389/2780 [3:20:03<37:12,  5.71s/it]
 86%|████████▌ | 2390/2780 [3:20:09<37:04,  5.70s/it]
                                                     

 86%|████████▌ | 2390/2780 [3:20:09<37:04,  5.70s/it]
 86%|████████▌ | 2391/2780 [3:20:15<38:02,  5.87s/it]
 86%|████████▌ | 2392/2780 [3:20:19<34:49,  5.38s/it]
 86%|████████▌ | 2393/2780 [3:20:25<35:48,  5.55s/it]
 86%|████████▌ | 2394/2780 [3:20:30<34:29,  5.36s/it]
 86%|████████▌ | 2395/2780 [3:20:35<32:46,  5.11s/it]
 86%|████████▌ | 2396/2780 [3:20:41<34:12,  5.35s/it]
 86%|████████▌ | 2397/2780 [3:20:44<29:52,  4.68s/it]
 86%|████████▋ | 2398/2780 [3:20:48<29:23,  4.62s/it]
 86%|████████▋ | 2399/2780 [3:20:53<30:20,  4.78s/it]
 86%|████████▋ | 2400/2780 [3:20:57<28:43,  4.54s/it]
                                                     

